subjectID,P,T,W,M,a_subject,v_subject_shift,t0_subject
369,3,105,1404,1509,4.712839990355298,-0.16190349142611993,0.19101760481814825
370,115,113,884,997,4.031204361794557,0.19765688062053172,0.19167242413475372
371,50,35,925,960,4.0172678608736145,0.238310162530029,0.19822118616762754
372,99,495,420,915,5.051336090237632,0.302428711624384,0.1993286353814631
373,61,46,494,540,1.145303065944027,0.3607860966505736,0.19341725990080075
374,56,245,1263,1508,3.861267614294878,0.026923887264519292,0.2048590946312903
375,132,422,594,1016,3.919002088055828,-0.06223984884631868,0.17277857376987205
376,14,594,959,1553,3.054936462666374,0.27019818775569376,0.18904300611636574
377,110,513,611,1124,3.3425766018504937,0.14261385637031734,0.1958010826069572
378,112,90,542,632,1.9272197965164006,-0.1964910517335183,0.18715827219454093
379,56,592,415,1007,3.8833933310567312,-0.2067271331037823,0.22443797022213338
380,39,395,1408,1803,3.5059248318909875,0.09838604027126183,0.20028292770087427
381,0,115,1422,1537,3.6743274376351756,-0.035454932296799926,0.20265154517338857
382,140,274,349,623,2.33332242374235,-0.005285990948139509,0.1927515393805181
383,142,551,659,1210,4.057002079897346,0.21450667294203896,0.1997633161944056
384,36,241,933,1174,3.50141442235404,0.15180742899700717,0.181771198035459
385,4,118,698,816,2.9033710320017527,0.26597464968368634,0.19745274445857391
386,18,526,1137,1663,4.212946487603935,-0.3863072212746733,0.18594487357106368
387,10,572,538,1110,3.9935535537781273,0.050679583444240166,0.19583894622865758
388,124,585,276,861,2.545443305943231,0.13893770447944137,0.16160125150546256
389,133,573,638,1211,3.4232952718910816,-0.30531717133753683,0.18307995187334714
390,22,524,977,1501,3.688927629464563,-0.13097912826199443,0.22195889606771502
391,112,278,434,712,3.03146294133818,-0.1680970324657838,0.21245596623661314
392,26,123,1260,1383,4.089828587211184,0.004339634211983238,0.21978559003872847
393,55,374,215,589,1.4779521387994035,0.3255707937388128,0.22081581904506387
394,89,140,287,427,0.4914216934223339,0.40451788093298013,0.21009481136246716
395,107,289,861,1150,3.6198404128730757,-0.16285751061465648,0.19320696971931298
396,131,397,865,1262,3.231810691995426,0.10531145009871484,0.18444123580601568
397,6,568,583,1151,3.4449784759909736,0.11175957042846303,0.21720116908174547
398,29,180,536,716,2.7486054237431903,0.07752515430294955,0.20096851961581086
399,42,158,290,448,0.5355839423168712,0.07979592694784682,0.2374103422457286
400,46,443,1061,1504,2.5814845428189894,0.06074850049026562,0.1945235303598387
401,149,13,692,705,2.507788971281929,0.33751402416128395,0.2295934378217072
402,116,344,354,698,2.639658078597675,0.22049330287361155,0.19764812313956368
403,48,450,719,1169,3.4364464142297506,-0.21203077951965343,0.22004072895888052
404,145,335,1418,1753,3.4666810705079745,0.15914421617610985,0.22545037605848683
405,74,236,539,775,3.2915327195603137,0.17847467490229044,0.18465575107728932
406,75,498,1363,1861,3.0173530456718685,0.06299345743035778,0.192725028825637
407,65,228,536,764,2.278812968469583,0.22628487410054587,0.18450531161452205
408,21,429,441,870,3.1971239580545983,0.03761480685980744,0.18155083267612665
409,140,283,538,821,3.615949746752696,0.04009354421525015,0.21000600275787426
410,2,25,620,645,2.754763733668832,0.02424810893540866,0.1970505744462647
411,26,323,356,679,2.7666978360850183,-0.4036488171599338,0.20078549484785205
412,34,39,963,1002,2.7576299361116856,-0.016079678781174802,0.2083435870245992
413,41,559,633,1192,3.4652168897310553,-0.13365011489091413,0.17213919749427628
414,19,364,1133,1497,3.7381071974496423,-0.23728959563851146,0.21930149005935584
415,2,229,838,1067,3.6615818709490067,0.28680365694790455,0.19476358754990125
416,101,296,775,1071,3.856497555851499,0.10084150370689156,0.20798601959356788
417,145,375,812,1187,3.096053801195119,-0.0059662161889095615,0.20931069258842822
418,18,163,403,566,1.2595802092668236,-0.11296067022048527,0.22056194841145763
419,44,180,1126,1306,3.823690626331081,0.059233916925748045,0.1984271391832545
420,75,257,335,592,1.6183808661326013,0.19828721866350263,0.16814543811435606
421,139,162,1137,1299,3.161999841042361,-0.16539316870938817,0.20085691420180343
422,104,457,1499,1956,3.4136108843053496,-0.0009656744553220016,0.20301060287242403
423,114,71,1193,1264,2.1371451458307624,0.1736132997702345,0.18448608711289827
424,87,497,791,1288,3.2610577004523105,-0.387200225816826,0.2022123598164941
425,62,215,608,823,2.994790804050925,-0.011513952481080808,0.19458472347910563
426,29,341,1334,1675,3.049358970841347,-0.08585827410950772,0.17985869076076236
427,129,103,534,637,2.1821468306820453,-0.026765971551006795,0.21007227342513926
428,120,237,827,1064,3.535643292854336,-0.1003257112743806,0.19154412273653307
429,3,455,1202,1657,2.3799634009875965,0.02752492104145912,0.19390431177894396
430,107,169,1399,1568,3.7161419646390783,0.3847254440845436,0.19306131729069376
431,12,88,1397,1485,3.098260735370251,-0.0647844947857102,0.2185321789619622
432,110,317,314,631,2.2280878131832154,0.058342201818821326,0.19938625757339912
433,123,105,1367,1472,2.907325597196659,0.3989492836818226,0.20118649730818733
434,19,195,348,543,1.088588234570135,-0.11000311567451107,0.19339045768420404
435,65,275,959,1234,3.4410208017038473,0.3629350697857938,0.2069430023338236
436,18,342,1408,1750,3.7636368918791923,0.001064601325421447,0.2202397707267601
437,85,387,1051,1438,3.666495399422133,0.35637924517298525,0.2097179122622976
438,139,409,1431,1840,3.462197086122592,0.15004022498926384,0.21030300442002287
439,12,508,647,1155,2.7596847937748366,0.06142167251648434,0.20909345308826519
440,59,48,609,657,1.7900109640242483,-0.013126136377317308,0.17929636035033256
441,145,223,624,847,3.028533014847723,-0.12480828797584212,0.18685821752451293
442,45,10,661,671,2.410446719665609,0.015158309992870553,0.19692518909601311
443,19,15,1087,1102,3.250080862647687,0.17947229180400484,0.18911203936260162
444,73,135,788,923,3.787779364876103,-0.002622286199334115,0.18403194462866004
445,76,362,1158,1520,3.4488722316383935,-0.06332456101237154,0.1719173638869414
446,99,537,741,1278,3.075398630353067,-0.05015650683555459,0.17980206180298788
447,47,466,600,1066,3.417476588156025,0.19849532271661066,0.196152116639861
448,143,391,447,838,3.4066746091447673,0.24503229101997115,0.19895860449771674
449,78,469,916,1385,3.773966837162371,-0.1334301027536741,0.18810419335804138
450,42,111,1367,1478,4.613615258356017,-0.13371757148949795,0.2011838781902484
451,144,505,1316,1821,3.2387728260083435,0.07587178393342248,0.19349249538637436
452,138,535,529,1064,3.526265912801058,0.305506412951451,0.21635860381060773
453,74,66,820,886,3.622642676324605,0.229198061662512,0.19757561353962746
454,3,287,1116,1403,3.586184126212412,-0.25037044243598233,0.21044496322102574
455,89,499,996,1495,3.329234275766063,-0.05281519399837242,0.2030482064344204
456,83,290,287,577,1.0195848138320842,-0.18612071093790247,0.17896893441133918
457,22,505,968,1473,3.3236120348262808,-0.05350250438305165,0.19864012736394238
458,95,561,250,811,2.693630422397789,0.3208819992070709,0.18146563851006975
459,126,290,351,641,1.6034814961705888,-0.28452012975660346,0.1983781874267462
460,15,45,1049,1094,3.1478120942122803,-0.32377305865603806,0.18882303774153966
461,108,210,333,543,0.9134988347115499,-0.1657108306867205,0.20572944550227212
462,21,136,640,776,3.340524629481501,0.057462120515198556,0.179864684938007
463,112,289,964,1253,3.918871935125805,0.12415096412815137,0.20022052737919158
464,62,355,1052,1407,3.1109321360656366,0.08748968697230664,0.20858623373844792
465,0,283,779,1062,3.425723583664073,0.2351370806462033,0.21361393353963493
466,144,125,322,447,0.3851411001271438,-0.35261711884678587,0.18853748363173667
467,24,187,1238,1425,3.332185864829639,0.23766730767178743,0.20026626458310764
468,89,410,1434,1844,3.8154351283341423,-0.0624190640092583,0.2027622045936736
469,27,25,1355,1380,4.043809570162386,0.14629886196097353,0.22320689419314152
470,139,136,1173,1309,3.2122774723036747,-0.2646850853526409,0.17778004908874795
471,110,536,722,1258,4.162225083537725,0.0009913394018140353,0.1863334618239343
472,120,68,1339,1407,2.7806566194817677,0.04725415411780272,0.2420669373910412
473,64,254,834,1088,2.9042176065661316,0.23115020749968362,0.19590354074066038
474,70,132,377,509,0.9526522897156973,-0.3170509245215531,0.1716350928514509
475,95,71,1305,1376,4.500486201467253,0.006150509706980833,0.1912617478497775
476,117,259,616,875,3.634131048353092,-0.21704705822842862,0.15846690167803457
477,127,317,1420,1737,3.5781738318906537,0.10109920884165502,0.2036138106868423
478,2,113,678,791,2.103163511083319,0.15544330729122524,0.2121467714041733
479,99,55,1330,1385,2.5069015199349107,0.25743404850161755,0.1863250643574687
480,16,89,898,987,3.5948974508482148,-0.10700589086167489,0.1929391411662274
481,43,394,807,1201,3.3983064148255178,0.1854452971377581,0.2138548123305337
482,124,517,585,1102,2.9831467293858225,0.27218031749541066,0.17374676802730896
483,37,116,1286,1402,3.6341925983551255,-0.3286493939710934,0.18017643181700682
484,119,199,278,477,0.6902625367737893,0.12246898401969011,0.19657827227426541
485,69,212,809,1021,4.049858872473733,0.1917022507560212,0.18871497743799773
486,34,222,679,901,3.50118590206177,-0.051745277277487484,0.1955919965378962
487,50,154,906,1060,4.220905114000947,-0.2421547155050217,0.18104374520890218
488,79,42,530,572,1.2929098052746657,0.18859115122193265,0.20321470228882263
489,114,319,1063,1382,3.5362988485096043,-0.23990176551155137,0.19776150372230017
490,90,220,701,921,4.0127861228694615,-0.03567028690218047,0.20823785741349551
491,139,211,444,655,1.9478374673424128,-0.008024811560665805,0.20300599250720439
492,130,166,456,622,2.840359629287096,0.14310761034079988,0.20310035108744037
493,113,558,1105,1663,3.8025470940268864,-0.1253263119025065,0.17830538968204832
494,90,370,540,910,3.6415967667512406,-0.136916737765571,0.2073888732746731
495,43,257,599,856,3.6048776916614713,0.019783095752622184,0.1950370039729334
496,61,131,1015,1146,4.594112383557678,0.20127809552394985,0.19750102538525574
497,17,482,628,1110,4.003545400632017,0.45749000013062946,0.21572396564586216
498,56,534,704,1238,2.7286443836027754,-0.3014962399557549,0.18920846665224658
499,138,29,517,546,1.3370959122776338,0.06306840355731562,0.22026776492688502
500,63,558,648,1206,3.407960301547095,-0.2173070052468584,0.22166712949059642
501,17,422,1100,1522,3.6575015051841473,0.20376224864134854,0.21129176656046558
502,97,68,894,962,2.8333189891388026,-0.1877089094618466,0.18529068783848868
503,144,454,1496,1950,3.884143764784716,-0.13492964363646476,0.16720560131559603
504,130,73,1203,1276,3.2444967680553525,-0.11785417181279925,0.21618252371389912
505,41,40,221,261,0.09929828072025616,-0.01523978774396078,0.2016707759199662
506,68,78,692,770,2.914208634017884,0.06463951937174149,0.18882203793767807
507,79,281,576,857,4.309664397667837,0.09674027872170272,0.21760343515633404
508,37,375,963,1338,4.6675098987703345,-0.0011535092365566487,0.18707661678683288
509,40,250,545,795,3.173596601804159,-0.26597820448811627,0.19363767112653588
510,35,81,1456,1537,3.6342381693633,0.14555723006203786,0.2078733554647549
511,149,127,589,716,2.5872680258331497,-0.010591732732605587,0.18329595752577685
512,111,512,878,1390,4.1956878732347205,0.23234695800293978,0.198357786355894
513,126,577,359,936,3.3074965218738654,-0.14154775589598734,0.21633705775870044
514,122,455,1382,1837,3.3724635588939007,-0.3204549454701989,0.20316666115431697
515,143,71,1385,1456,4.127649209153227,-0.0068052005366150544,0.2187113950523552
516,15,493,1231,1724,3.3092750111972404,0.259190537656853,0.21700403537008997
517,132,418,657,1075,3.5489082092673594,0.032188427323210166,0.2001160750163243
518,9,320,276,596,1.1213240234022421,-0.03993395983457131,0.1649488793546392
519,71,94,1124,1218,3.9720389662510676,-0.17406940353148664,0.1834134155717704
520,89,598,757,1355,4.645624037305409,0.3515532933361645,0.21145001168576735
521,53,271,1487,1758,3.9894243951871005,-0.20592051897695587,0.1767462286957207
522,21,36,1107,1143,4.3702164729960025,-0.145078851525648,0.19509961117119576
523,28,133,900,1033,3.1022557465945853,0.11400683921680457,0.2050772092053355
524,123,246,1482,1728,3.727568059673613,-0.37120413797735796,0.22204356043642265
525,47,46,1240,1286,3.087455166100443,0.2549181330762679,0.1913747045531838
526,46,201,795,996,3.411963946711064,0.12483862284347112,0.19034768436375307
527,138,286,224,510,0.9675951423483279,0.17984621436222195,0.1992133135025675
528,21,569,320,889,3.4625478363456073,0.11162340238993083,0.20526369454715154
529,137,60,776,836,2.5923989594319172,-0.032224703491274015,0.1976862975890586
530,138,350,930,1280,2.8866691826139688,-0.2126297420310846,0.21573902523328717
531,89,550,239,789,2.47957725581021,-0.028015088244992128,0.18801284250457292
532,24,485,364,849,3.5694420754036478,-0.19504726235052697,0.20180241400068566
533,23,555,1115,1670,4.71439676347227,0.0972310620152767,0.2066781906537053
534,42,110,1176,1286,4.331184412085498,0.16135596610962033,0.19399650785141215
535,86,482,238,720,1.979848948663285,0.2953617262396415,0.2125956490483995
536,23,587,859,1446,4.36645631306276,0.07435352811057265,0.20223437811863526
537,68,202,305,507,0.967993012812741,0.18491507131903726,0.2118326856972841
538,17,304,1140,1444,2.764940663568588,-0.05942894744602844,0.20291156162073248
539,81,323,1284,1607,3.4361256736670076,-0.09565542760163896,0.20564606857230844
540,3,301,1330,1631,4.191442533708769,0.09473437816336029,0.19051412364725967
541,106,180,977,1157,3.882440133744441,-0.07729457454338176,0.19053842442213165
542,8,582,1017,1599,2.8929560117218074,0.053837157765531544,0.21836594719893165
543,29,574,1404,1978,3.9297966922766525,-0.2122384378670842,0.209532656667805
544,26,234,996,1230,2.441266768287874,-0.17632553649526023,0.18465552250666398
545,124,485,780,1265,3.475179066558527,0.12708186020365805,0.20271295136982248
546,8,244,1180,1424,4.213384809587884,0.17733801508121924,0.16439335919696862
547,64,478,968,1446,3.6091685553101445,-0.1971312337933361,0.19139089754450878
548,88,355,1295,1650,3.330482013371278,0.13412286210128416,0.2144154151492986
549,77,287,882,1169,4.066503849218306,-0.10654713460705495,0.1981228161693326
550,102,85,1329,1414,4.12516292918782,0.0033010352400619837,0.20176869004499048
551,120,396,258,654,2.7214823505174506,0.28338888315812943,0.15475428130219684
552,59,199,247,446,0.5990643507229206,0.16149744680458972,0.19411619572795774
553,124,137,328,465,0.7177914793006479,0.15917439760443858,0.2050740833574082
554,47,123,923,1046,3.9500981511712685,0.3817580716913933,0.2069793481309751
555,147,589,1121,1710,3.743328900124391,-0.14077586820995955,0.21443533567001546
556,75,70,481,551,1.1549824549366843,-0.19717499499850916,0.1968461337233986
557,110,481,402,883,3.2784113428438983,-0.14442445404571813,0.19751516281063777
558,131,521,1318,1839,2.945308869318187,-0.05090021068132301,0.18001823855885207
559,118,28,1175,1203,3.0767307279972718,-0.47091012285837874,0.19693217691240203
560,127,357,1042,1399,3.4465443730515726,-0.04148564733936208,0.18107637406403304
561,80,350,834,1184,3.7195645383068237,-0.10891414637898239,0.17228194820291876
562,6,221,746,967,4.269272802670875,0.1567519534795598,0.18372230944834134
563,73,403,226,629,2.0462758380889596,0.07048387580200802,0.2226302736170596
564,27,251,444,695,2.98677051231681,-0.1201393255538674,0.19594158197730085
565,133,269,1366,1635,4.182696638339091,0.1179921690725808,0.20329816044535048
566,35,264,640,904,3.316380055760009,0.14465261196475393,0.19229755623202918
567,34,482,1115,1597,3.920949282081267,-0.15370915795828216,0.17314173470822156
568,37,383,1114,1497,3.4680538313325457,-0.0986048510764837,0.2140416968739456
569,96,233,602,835,3.9383556992573663,-0.4450726374195966,0.16741702790216617
570,85,556,465,1021,3.8856673538884956,-0.21813199487385698,0.19167810984812514
571,142,483,1099,1582,2.956978050112875,-0.14849391208471568,0.1991807767872491
572,62,560,321,881,3.477839982476205,0.014833235321204355,0.20345734465144782
573,42,440,843,1283,4.4851327752162735,-0.18907653587196305,0.18910295593206697
574,7,240,1354,1594,3.5019664209827126,-0.1026903974098218,0.1724305777541754
575,1,466,1124,1590,3.841573366529075,-0.24506613631651983,0.18798360061496844
576,56,204,1193,1397,3.8934286958958895,0.034222779706254126,0.18876863018570508
577,138,169,308,477,0.5730350968165469,0.08514291891698153,0.1884035975726738
578,78,276,459,735,3.0778735509832935,0.08047306968396448,0.21455087885311405
579,134,581,557,1138,2.834269210079594,0.0024722263810518664,0.18179595832791287
580,15,345,580,925,3.1403965923956654,-0.3082145993002789,0.2045146891165724
581,13,236,452,688,2.955146240406272,-0.12399073277857019,0.20237445555826875
582,125,282,1463,1745,3.7926080074838557,-0.08146133446369691,0.21440682616207507
583,16,181,414,595,1.3957126347522235,-0.08065906258412507,0.19800302192394603
584,7,398,1120,1518,3.8406930507850623,0.014996243597967274,0.21186696450796338
585,60,216,962,1178,3.556564969191492,0.2851082744742038,0.19741669792858854
586,138,337,993,1330,3.6043575080136656,0.16241924253691997,0.206515887898772
587,103,228,479,707,2.9446440235761604,-0.19750355596973893,0.1774558836912914
588,14,199,599,798,2.818125044502836,0.1356805750593267,0.1604258288556334
589,125,582,988,1570,3.621559717162522,0.12806047353314726,0.20566320280348782
590,126,213,588,801,3.025934254515004,-0.16121349459031298,0.20646774689058844
591,120,51,1102,1153,2.732935385794609,0.1697731845270878,0.20713253499727824
592,135,233,251,484,0.6171446510682126,-0.03207532718905267,0.19212601227867981
593,35,323,294,617,2.4119522384897643,-0.28199069800288895,0.2223458337831556
594,146,65,1147,1212,3.799397781168046,0.09104054492742837,0.1931018327639447
595,48,190,1001,1191,2.8774581130799497,0.043392364722904864,0.20631318529508555
596,120,107,256,363,0.19720981179725602,-0.04553552583716555,0.2089195433750612
597,86,305,1368,1673,3.539354057707191,-0.0074906169966599025,0.22578110239623667
598,116,436,206,642,2.6813006577636647,-0.1438170957776924,0.1952445557031525
599,94,581,1442,2023,3.4991482953970716,0.12202610075942188,0.1902021064065627
600,96,239,1148,1387,4.3041354312038855,-0.008690126901785193,0.17752781923377017
601,92,519,1484,2003,3.790039557857027,0.03328976878964559,0.2232855050999371
602,116,136,1433,1569,3.854236672282283,0.0714283848857745,0.2063211636057281
603,110,470,607,1077,2.854503648865182,-0.230917122885265,0.20679591658841454
604,20,341,1183,1524,4.105863790382314,-0.1788566043764104,0.2467505636198588
605,123,457,474,931,3.2986814740090913,-0.44198889192324187,0.2048756711177945
606,80,455,813,1268,4.0609702479652645,0.11294845169808142,0.18046517892349953
607,48,324,512,836,2.887691713606647,-0.2424420047493533,0.19706144637510536
608,77,161,831,992,3.6237083077944416,0.026513941979130463,0.18537826386727022
609,145,320,1334,1654,3.789981324614745,0.07419764498791057,0.19406197408125841
610,128,497,766,1263,3.5121853515965924,0.12047056777850405,0.1939611559586809
611,125,582,320,902,3.6407799089231365,-0.24080338276721186,0.19119463413399426
612,69,557,622,1179,3.445608968583193,-0.01303232362813821,0.17910076241966905
613,117,117,1222,1339,3.247502738308066,0.33405608415754984,0.22388752450508445
614,57,362,878,1240,4.459551226932539,0.3428629359968633,0.2044827206665759
615,102,71,928,999,4.090756718018113,0.19746461880539018,0.19661791947949644
616,95,404,760,1164,3.17784258116741,0.0674986277637679,0.21136456744273616
617,37,595,580,1175,3.894564380300699,-0.20102127776907552,0.20706600912274087
618,39,41,977,1018,3.1507516209474398,0.14372432507821062,0.20413536099113072
619,9,397,1023,1420,2.9594574668638893,-0.031604245749368175,0.21027497109150242
620,20,567,1367,1934,4.158250408415023,0.11210565505456889,0.20200902115637986
621,65,509,1003,1512,2.679492919117515,-0.12656869097042334,0.21005332185487388
622,71,241,1493,1734,4.100453448063499,-0.034586622567985774,0.21129668451316663
623,24,71,1274,1345,3.4615172810220343,0.03282947201528495,0.20244078102549207
624,62,555,302,857,3.2379468092378785,0.04925561829877168,0.19669408259755827
625,90,553,709,1262,3.8161770500241343,0.09874454289204963,0.22295596702180864
626,34,351,700,1051,3.8712693566281997,-0.11583899690497988,0.1928314769033985
627,50,587,203,790,2.743441871825837,-0.26865689042204055,0.2058697040064102
628,55,12,434,446,0.5866225737378657,0.32495700797995897,0.206208626161086
629,75,373,1190,1563,3.6609794651539227,0.4978508338046716,0.19085663221604549
630,54,32,657,689,2.0711859758489197,0.08948414224047574,0.18788266422032762
631,110,562,392,954,3.4093511585654146,-0.26479841894602213,0.19469221968695224
632,49,411,573,984,4.254447274734962,-0.15463902336857538,0.1926167472023659
633,65,548,557,1105,4.476668728443651,0.10182351381019382,0.17812804157541703
634,56,341,426,767,3.355672639481976,0.26822312233625717,0.1902275737622109
635,27,59,331,390,0.26885225277630875,-0.24257812690837124,0.20399334476951844
636,102,25,1193,1218,3.8569422067475925,-0.024866564169780246,0.218989153762229
637,35,207,1271,1478,4.058840727328789,0.03918641288879381,0.20831587002760452
638,44,448,845,1293,3.987982061073235,0.17291569025717493,0.16100698252444645
639,118,99,1000,1099,3.9966752848186107,-0.06872021888007587,0.20961955572135993
640,142,512,1395,1907,3.7961540623338,-0.31276293826438495,0.19162772321156424
641,100,151,1295,1446,3.5601433980921975,0.12423951189058047,0.20679620112031646
642,137,302,242,544,0.9911156731852743,0.2249591930342476,0.1997879711118406
643,128,129,1438,1567,2.5749522121495025,-0.016518292349032137,0.1971096856086976
644,72,284,287,571,1.3494271965125226,0.08104801826128626,0.1984664640805679
645,115,276,234,510,0.8913518922730519,-0.09489824588541414,0.1996636353759533
646,49,13,724,737,3.1106525048840203,-0.16915455894517886,0.22016607458135368
647,69,345,1169,1514,2.877417695161433,0.20528513610944377,0.1997050971937237
648,80,474,304,778,3.378555647407484,0.0774991695628922,0.21628304199771803
649,144,562,580,1142,4.688696802762172,0.09807371988037651,0.21409858798768486
650,127,205,541,746,2.9558966452427127,0.30042302959892264,0.21000568321375482
651,73,529,716,1245,3.5610723737972076,-0.21096846686371462,0.17320071769805484
652,97,528,1481,2009,3.766858409624456,-0.11040525363188443,0.21674948984242412
653,30,593,630,1223,4.688228752335415,0.03158666976693911,0.1931314805879662
654,120,230,471,701,2.233681142333278,-0.11286264755224838,0.2107359092161216
655,82,512,359,871,3.478296970789836,0.15662730705449002,0.1854120075013938
656,79,343,457,800,2.790528083411108,-0.03747984418079681,0.18222388935045117
657,114,44,373,417,0.3806871749054157,-0.19850656149943793,0.229645831052468
658,94,169,945,1114,3.552412304728816,0.013154335037532317,0.1856452539974283
659,10,406,746,1152,4.3102881913900255,0.03406775416135759,0.21719159958577622
660,43,104,847,951,4.4397986441894055,0.18693641257926608,0.20177630482154782
661,26,266,1281,1547,3.8417004423361774,0.07862818062948487,0.19369819912459743
662,110,467,954,1421,3.39571548416357,0.09222927827196714,0.19932756673504692
663,5,98,401,499,1.1004195250541702,0.06405833680144496,0.18048358255203034
664,30,302,689,991,3.302928243119163,-0.037644504258386086,0.19979368430586156
665,89,136,606,742,2.650841144945118,-0.14324382302225294,0.18375889529156061
666,104,326,1274,1600,2.641410836061057,0.0577676703318752,0.19406834308529022
667,75,152,599,751,3.5661019452631773,-0.06662495317672813,0.21387949345954366
668,129,579,380,959,4.0121246773361054,0.3379645240882031,0.20381286014836486
669,137,55,1156,1211,4.894745957388759,0.26843645895464374,0.1777674425167922
670,19,578,756,1334,2.84780901787561,0.12656782647032166,0.21277232190370807
671,142,477,324,801,3.869008865824975,0.07569338785859712,0.19989350357136287
672,92,514,1096,1610,3.637723743844279,-0.017591810196235423,0.19186722097385994
673,95,512,473,985,3.9512133386145556,-0.25222474626942704,0.21120014455863398
674,14,120,1328,1448,2.7096378806874775,-0.04323444466439312,0.19749189744534498
675,93,559,1282,1841,4.392746272341632,0.02028000668105134,0.18251507990141433
676,108,360,680,1040,3.975905502443213,0.04589129488893246,0.2277171456717441
677,87,577,922,1499,3.5785425155572237,0.09390727340316522,0.1997406883566352
678,12,528,938,1466,3.9476763862029043,0.18426603957553703,0.19877922193276676
679,78,351,1049,1400,3.1855638998000075,-0.13843081433857343,0.19392342242404118
680,140,230,289,519,0.8433896442649117,-0.13661512144180227,0.21769948609186385
681,108,79,622,701,2.4554268477443255,0.29017133594863176,0.1921268223778694
682,20,69,421,490,0.541004655971866,0.15419631783862975,0.17682530211782593
683,143,239,1106,1345,4.062987197043647,-0.07815418842666425,0.18981983507156033
684,143,488,289,777,3.625857420218056,-0.02144223379044735,0.2199016190068219
685,25,308,872,1180,3.211551012619254,-0.02054278933497971,0.21248198242185676
686,120,294,1146,1440,3.7871780160235495,0.006314824456276598,0.1961747652101021
687,61,154,1432,1586,3.456427640927319,0.09453661844772264,0.22059882712460713
688,89,342,574,916,3.6235367092992967,0.5069985492199662,0.21121913343232826
689,66,386,210,596,1.3316228411869648,0.03795131223253049,0.19600115954548092
690,117,589,1140,1729,3.122911387832705,0.13251963008505016,0.1975113521734838
691,149,440,202,642,2.5153908680250963,-0.33729534123802857,0.2049397659791815
692,119,368,286,654,2.2527334202927145,-0.096979998555767,0.18752169575504277
693,139,546,1487,2033,4.691936028594629,0.24576300054332104,0.20006757598264027
694,141,260,1321,1581,3.6248083795641217,0.08046307827132318,0.20462770046919937
695,13,561,1119,1680,3.099854622715784,-0.8778229169729674,0.17469550642087192
696,38,228,1286,1514,4.262090804934808,0.13480464046323934,0.19716019516148153
697,108,85,297,382,0.333511876187803,0.3836328789257538,0.19545415721951467
698,88,256,315,571,1.4240085796435888,-0.39918151722395867,0.21542102029940485
699,7,85,591,676,2.8909323593596308,0.3038775351291025,0.1723325450928345
700,14,79,230,309,0.13980832927509826,-0.5543911261251856,0.19427740970444435
701,78,529,1354,1883,3.531273752232011,0.18759978901068267,0.1927736802895312
702,92,478,273,751,2.8727892754704714,-0.0017297252024480404,0.214401064458824
703,25,140,907,1047,2.870141454302535,-0.4699942430489233,0.19934680145952663
704,25,504,1309,1813,3.4576426642242697,0.0892275654479573,0.22694141968478554
705,19,50,1155,1205,4.311479034645915,0.23016794983041172,0.2099332007285958
706,84,177,505,682,2.588225942123761,0.07277740076431463,0.19384665508715723
707,1,426,811,1237,2.868216040409205,0.11696552741192262,0.2035948804483844
708,85,189,912,1101,2.7415580490472546,-0.08233522246781233,0.19468896785945813
709,71,440,1198,1638,4.498839395087915,-0.3722779510442044,0.2128909413573563
710,69,525,754,1279,3.547237203373843,0.13837280446741285,0.18001703430063482
711,101,48,570,618,1.7710735284161019,0.34995078388925915,0.18764456035143
712,78,24,1234,1258,3.447260169360456,0.22591617084549181,0.20683534877832382
713,109,564,1352,1916,2.8022484151860483,-0.39757516592026926,0.21838634673085433
714,114,317,835,1152,4.351041769019897,-0.30297888144218676,0.16697047105791202
715,138,308,236,544,1.02634035050788,-0.1691935483594681,0.22061706823985625
716,119,283,850,1133,4.317482636809374,-0.31859509025602867,0.19789797307357992
717,77,265,1356,1621,3.6277584225944106,0.008837983911207822,0.17174187557094256
718,73,417,1485,1902,4.371937579924968,0.07868316103610457,0.15497408237165994
719,35,352,721,1073,3.70590496661942,-0.2860506566484735,0.1770592090128758
720,89,106,395,501,0.9167541979898635,0.15542569185510566,0.19970442716231898
721,20,379,943,1322,3.985393724120199,0.1202207888040028,0.19901152943286674
722,139,404,1279,1683,3.9364992464476365,-0.10963182496874063,0.20949800652063966
723,126,77,1428,1505,3.7874400061690707,-0.03450439719679683,0.19175769233658557
724,17,232,267,499,0.7729646500362535,-0.38996023513060635,0.18337939180330745
725,117,476,577,1053,4.584906343337952,-0.06645243125741483,0.1938037041850866
726,17,375,820,1195,3.1021702670712776,0.0014769948260651528,0.20050415430367366
727,108,90,327,417,0.41498278598501553,0.033749519045637916,0.20346159192432917
728,13,33,1352,1385,3.606632680426141,0.0757753824040348,0.18816252951091392
729,73,352,345,697,2.768011715998854,0.04884834864611445,0.21352170050503042
730,98,282,1064,1346,3.3661470279062216,-0.05286873945313411,0.19067904842413952
731,109,577,1394,1971,3.7699588155466977,0.05723898851086334,0.18695423956512647
732,62,318,1090,1408,3.507738758896952,0.2004063986620496,0.19186412735797567
733,138,559,1192,1751,2.745718102959875,-0.019099614661928874,0.21612260263553912
734,116,136,542,678,2.4719853090513557,0.06351897816633535,0.19800805320589013
735,31,273,1275,1548,3.0054652110072233,-0.037234212532823684,0.18958229745395344
736,100,92,744,836,2.4336462647765447,-0.12935178329591426,0.21389161625672817
