subject,group,trial,P,T,W,M,label,v,a,t0,z,RT,response
11,2,29,0,30,600,630,stranger,-1.1752904350444933,2.0880120492882557,0.2,1.0440060246441278,0.63,0
11,2,30,0,30,600,630,stranger,-1.4606149340767025,1.0399342777604217,0.2,0.5199671388802108,0.3010000000000001,2
11,2,1,0,30,600,630,self,0.018623095413895535,1.1863050150846584,0.2,0.5931525075423292,0.3090000000000001,1
11,2,2,0,30,600,630,self,-0.25331887581577933,1.4854593311902422,0.2,0.7427296655951211,0.5710000000000003,1
11,2,3,0,30,600,630,self,0.7184554799720237,0.9305203089290158,0.2,0.4652601544645079,0.3140000000000001,2
11,2,4,0,30,600,630,self,-1.9466298803390318,2.26533645948918,0.2,1.13266822974459,0.5330000000000003,2
11,2,5,0,30,600,630,self,-0.8770588116011806,1.671976915093837,0.2,0.8359884575469185,1.1060000000000008,2
11,2,6,0,30,600,630,self,0.5773781398173901,2.1916008565914273,0.2,1.0958004282957137,1.1270000000000007,1
11,2,7,0,30,600,630,self,-0.4997448317469005,1.0609034227107537,0.2,0.5304517113553768,0.6260000000000003,1
11,2,8,0,30,600,630,self,0.5107299291339179,1.3843048624559582,0.2,0.6921524312279791,0.4800000000000002,2
11,2,9,0,30,600,630,self,0.9335256823043483,2.240057276799704,0.2,1.120028638399852,0.5710000000000003,1
11,2,10,0,30,600,630,self,-0.7134723490872726,0.9548851207432838,0.2,0.4774425603716419,0.39600000000000013,1
11,2,11,0,30,600,630,self,0.6456710738579199,1.2305377565144564,0.2,0.6152688782572282,1.0170000000000006,2
11,2,12,0,30,600,630,self,-1.6648201077517382,1.9007855125459725,0.2,0.9503927562729862,0.5420000000000003,2
11,2,13,0,30,600,630,self,-0.14844747535652553,1.7135799023287632,0.2,0.8567899511643816,0.5790000000000003,1
11,2,14,0,30,600,630,self,0.47208509123577613,1.4089176196162976,0.2,0.7044588098081488,1.2639999999999936,1
11,2,15,0,30,600,630,self,0.24739939158358315,2.0927038874481845,0.2,1.0463519437240922,0.5630000000000003,1
11,2,16,0,30,600,630,self,1.33675478768298,1.4516133859654303,0.2,0.7258066929827152,0.24400000000000005,1
11,2,17,0,30,600,630,self,-0.4335277865854251,2.623922603796594,0.2,1.311961301898297,1.8159999999999328,2
11,2,18,0,30,600,630,self,0.026152969920812136,1.1029841692156332,0.2,0.5514920846078166,0.3880000000000001,1
11,2,19,0,30,600,630,self,0.7693543012316285,1.2020569058877169,0.2,0.6010284529438584,0.5960000000000003,2
11,2,20,0,30,600,630,self,0.08060179360295958,0.9969611808904468,0.2,0.4984805904452234,0.7540000000000004,2
11,2,21,0,30,600,630,self,-2.1633610929757863,1.6404157453324197,0.2,0.8202078726662099,0.5830000000000003,2
11,2,22,0,30,600,630,self,0.11545600793276764,1.1097579434348992,0.2,0.5548789717174496,0.9910000000000005,1
11,2,23,0,30,600,630,self,1.2082323098518788,1.6350187290700517,0.2,0.8175093645350259,0.41000000000000014,1
11,2,24,0,30,600,630,self,1.2327648828053976,1.9239366318491788,0.2,0.9619683159245894,0.5630000000000003,1
11,2,25,0,30,600,630,self,0.10979762664720333,1.0137407234499367,0.2,0.5068703617249684,0.3510000000000001,1
11,2,26,0,30,600,630,self,0.9944433480647419,2.4693386057581854,0.2,1.2346693028790927,0.5630000000000003,1
11,2,27,0,30,600,630,self,-0.4243418430134727,1.7709260790259844,0.2,0.8854630395129922,0.63,0
11,2,28,0,30,600,630,self,0.17001254623159295,1.3509991506197734,0.2,0.6754995753098867,1.0190000000000006,1
11,2,29,0,30,600,630,self,-0.5206333508888938,2.0147500495317328,0.2,1.0073750247658664,1.9019999999999233,2
11,2,30,0,30,600,630,self,-0.32058031513247043,1.2538410367957342,0.2,0.6269205183978671,0.2880000000000001,2
12,2,1,0,30,600,630,stranger,-0.27311465103208726,1.4559816347161822,0.2,0.7279908173580911,0.4550000000000002,1
12,2,2,0,30,600,630,stranger,0.2133586031799925,1.2778881192778686,0.2,0.6389440596389343,1.1480000000000008,1
12,2,3,0,30,600,630,stranger,-0.6858817340682573,1.182423440486537,0.2,0.5912117202432685,0.5000000000000002,2
12,2,4,0,30,600,630,stranger,-0.7534812290730382,0.9992187149058795,0.2,0.4996093574529398,0.23300000000000004,2
12,2,5,0,30,600,630,stranger,-2.1745410894658814,0.7258319630022244,0.2,0.3629159815011122,0.2780000000000001,2
12,2,6,0,30,600,630,stranger,0.7411269495011557,2.6134804660150515,0.2,1.3067402330075257,1.1510000000000007,1
12,2,7,0,30,600,630,stranger,-0.740772480992987,1.8217154264232454,0.2,0.9108577132116227,0.5280000000000002,1
12,2,8,0,30,600,630,stranger,-2.5516976435996597,1.7316711941664544,0.2,0.8658355970832272,0.6640000000000004,2
12,2,9,0,30,600,630,stranger,1.0729602574408026,0.9512590103104007,0.2,0.47562950515520036,0.26300000000000007,1
12,2,10,0,30,600,630,stranger,1.0064676432434545,1.64525766682127,0.2,0.822628833410635,0.4500000000000002,1
12,2,11,0,30,600,630,stranger,-0.024533542374974016,1.9810156108499404,0.2,0.9905078054249702,1.7119999999999442,2
12,2,12,0,30,600,630,stranger,0.009942816480594807,3.0010444438311374,0.2,1.5005222219155687,1.0400000000000007,1
12,2,13,0,30,600,630,stranger,2.089217449821245,1.107147239426239,0.2,0.5535736197131195,0.7760000000000005,1
12,2,14,0,30,600,630,stranger,-0.06695123906785602,2.3385897499121926,0.2,1.1692948749560963,0.6910000000000004,2
12,2,15,0,30,600,630,stranger,-1.0385348166011876,1.0139443641310617,0.2,0.5069721820655309,0.40500000000000014,1
12,2,16,0,30,600,630,stranger,-1.3305315249244254,0.5270483208645131,0.2,0.26352416043225657,0.22500000000000003,1
12,2,17,0,30,600,630,stranger,0.28532966866688547,1.5739729236789006,0.2,0.7869864618394503,0.5040000000000002,2
12,2,18,0,30,600,630,stranger,0.44499382349775907,1.116708379349738,0.2,0.558354189674869,0.39900000000000013,2
12,2,19,0,30,600,630,stranger,0.256618952695331,1.5430057943295776,0.2,0.7715028971647888,0.44300000000000017,1
12,2,20,0,30,600,630,stranger,-1.167975541640893,1.5528776745273847,0.2,0.7764388372636923,1.4639999999999715,2
12,2,21,0,30,600,630,stranger,-0.08198921201399764,0.810857330969289,0.2,0.4054286654846445,0.26200000000000007,1
12,2,22,0,30,600,630,stranger,2.154641190919044,1.618930708481631,0.2,0.8094653542408154,0.2850000000000001,1
12,2,23,0,30,600,630,stranger,1.9559690151461373,1.51775934613782,0.2,0.75887967306891,0.5750000000000003,1
12,2,24,0,30,600,630,stranger,0.5889470289722627,1.7444813871069411,0.2,0.8722406935534706,1.1880000000000008,1
12,2,25,0,30,600,630,stranger,0.6035647314596522,2.007144395912184,0.2,1.003572197956092,0.6310000000000003,1
12,2,26,0,30,600,630,stranger,-0.7960716107551247,1.915142206077389,0.2,0.9575711030386945,1.29699999999999,1
12,2,27,0,30,600,630,stranger,0.6376002924467672,1.0978408966266036,0.2,0.5489204483133018,1.3179999999999876,1
12,2,28,0,30,600,630,stranger,0.2196264177477705,1.781750007778816,0.2,0.890875003889408,1.0590000000000006,1
12,2,29,0,30,600,630,stranger,0.1520806201239479,1.848630741973628,0.2,0.924315370986814,0.6010000000000003,2
12,2,30,0,30,600,630,stranger,-0.42944000137165333,1.5304033092454865,0.2,0.7652016546227433,1.2849999999999913,1
12,2,1,0,30,600,630,self,1.1981108748129055,1.4966677714058199,0.2,0.7483338857029099,0.7550000000000003,1
12,2,2,0,30,600,630,self,-1.8925998221678804,1.1133506193083909,0.2,0.5566753096541954,0.3790000000000001,2
12,2,3,0,30,600,630,self,-0.279607074421745,1.1532453229476325,0.2,0.5766226614738162,0.3190000000000001,2
12,2,4,0,30,600,630,self,-0.12567788459538243,2.3060113289771564,0.2,1.1530056644885782,2.1199999999998993,2
12,2,5,0,30,600,630,self,2.3348732888586414,1.2800669134886216,0.2,0.6400334567443108,0.26500000000000007,1
12,2,6,0,30,600,630,self,0.8638237884509515,0.8555393023522045,0.2,0.4277696511761023,0.5570000000000003,1
12,2,7,0,30,600,630,self,1.2683618611961,2.464150333872887,0.2,1.2320751669364436,0.6960000000000004,1
12,2,8,0,30,600,630,self,-1.3645408978095706,0.436410184132761,0.2,0.2182050920663805,0.24100000000000005,2
12,2,9,0,30,600,630,self,-0.9392599256057682,1.8406574096721806,0.2,0.9203287048360903,0.5070000000000002,2
12,2,10,0,30,600,630,self,0.046488524324003154,2.244900204418202,0.2,1.122450102209101,0.63,0
12,2,11,0,30,600,630,self,-2.3673474823456875,1.300267176064661,0.2,0.6501335880323305,0.6870000000000004,2
12,2,12,0,30,600,630,self,-1.5916905463716482,2.318463852457726,0.2,1.159231926228863,1.4259999999999757,2
12,2,13,0,30,600,630,self,0.3588005531837071,1.603048403890285,0.2,0.8015242019451425,0.8130000000000004,2
12,2,14,0,30,600,630,self,-0.6108462409295912,1.0462914389684363,0.2,0.5231457194842182,0.3850000000000001,2
12,2,15,0,30,600,630,self,0.41715887542211316,2.0940435063730303,0.2,1.0470217531865151,0.4940000000000002,1
12,2,16,0,30,600,630,self,1.3657135373966809,2.0302442204712534,0.2,1.0151221102356267,0.5800000000000003,1
12,2,17,0,30,600,630,self,0.3842047857807739,1.0529162148150064,0.2,0.5264581074075032,0.2870000000000001,1
12,2,18,0,30,600,630,self,0.9049258592961927,1.6631120220076603,0.2,0.8315560110038301,1.2459999999999956,1
12,2,19,0,30,600,630,self,-0.4079339333106933,0.5540408278895835,0.2,0.27702041394479177,0.22100000000000003,2
12,2,20,0,30,600,630,self,1.1138417831298155,0.908523254194726,0.2,0.454261627097363,0.2700000000000001,1
12,2,21,0,30,600,630,self,-0.27886402190483195,1.3991112189254522,0.2,0.6995556094627261,0.23400000000000004,2
12,2,22,0,30,600,630,self,-0.2400725843858663,1.0679185698575449,0.2,0.5339592849287724,0.8710000000000004,1
12,2,23,0,30,600,630,self,-0.6594021468012822,1.7131669608577735,0.2,0.8565834804288868,0.3480000000000001,2
12,2,24,0,30,600,630,self,0.09753842868588847,1.6279417505598943,0.2,0.8139708752799472,0.9300000000000006,2
12,2,25,0,30,600,630,self,0.12386944137139907,1.3904445745198217,0.2,0.6952222872599109,0.6740000000000004,1
12,2,26,0,30,600,630,self,0.9296850589646497,1.4165355102747745,0.2,0.7082677551373873,0.42700000000000016,2
12,2,27,0,30,600,630,self,-0.36185528547213675,1.5231565437355619,0.2,0.7615782718677809,0.2860000000000001,2
12,2,28,0,30,600,630,self,-0.5390905414596933,1.1857669664476402,0.2,0.5928834832238201,0.3500000000000001,2
12,2,29,0,30,600,630,self,0.7897417466473963,1.532982116979827,0.2,0.7664910584899135,0.3870000000000001,1
12,2,30,0,30,600,630,self,-0.2225172810126453,1.9979124475203733,0.2,0.9989562237601867,0.7990000000000004,2
13,2,1,0,30,600,630,stranger,-1.6745492407562736,1.4000891555967159,0.2,0.7000445777983579,0.3700000000000001,1
13,2,2,0,30,600,630,stranger,-1.2309822159298252,1.6604184748106503,0.2,0.8302092374053252,0.9160000000000006,2
13,2,3,0,30,600,630,stranger,0.6976129261810178,1.1182741729918257,0.2,0.5591370864959129,0.26500000000000007,2
13,2,4,0,30,600,630,stranger,0.1376725442128692,2.1896618960715166,0.2,1.0948309480357583,0.63,0
13,2,5,0,30,600,630,stranger,-0.9763477226861612,1.78413855982571,0.2,0.892069279912855,0.4700000000000002,2
13,2,6,0,30,600,630,stranger,1.4292215115369518,1.6578357444202456,0.2,0.8289178722101228,0.6780000000000004,1
13,2,7,0,30,600,630,stranger,-0.9552109235754658,1.3049055777424576,0.2,0.6524527888712288,0.5700000000000003,2
13,2,8,0,30,600,630,stranger,-0.3933926982576526,1.891622828682022,0.2,0.945811414341011,0.5450000000000003,2
13,2,9,0,30,600,630,stranger,-0.43574701492121376,1.7506206246111584,0.2,0.8753103123055792,0.6310000000000003,2
13,2,10,0,30,600,630,stranger,-1.6922744486340635,1.6512159552966525,0.2,0.8256079776483263,0.8910000000000005,2
13,2,11,0,30,600,630,stranger,0.6860634245329953,1.5647976323693003,0.2,0.7823988161846501,1.6789999999999479,2
13,2,12,0,30,600,630,stranger,1.4483041290281768,2.3647131134421557,0.2,1.1823565567210779,0.7740000000000005,1
13,2,13,0,30,600,630,stranger,0.8475984549885867,1.7271534319402777,0.2,0.8635767159701389,0.4460000000000002,2
13,2,14,0,30,600,630,stranger,-0.0426236824251531,1.1605870554272677,0.2,0.5802935277136338,0.8240000000000005,2
13,2,15,0,30,600,630,stranger,-0.7535838958035137,0.6036964234732186,0.2,0.3018482117366093,0.2690000000000001,1
13,2,16,0,30,600,630,stranger,-1.9956211539349944,1.290361591845474,0.2,0.645180795922737,0.6440000000000003,2
13,2,17,0,30,600,630,stranger,-0.6835337263214425,1.681817691625953,0.2,0.8409088458129765,0.63,0
13,2,18,0,30,600,630,stranger,2.4035891445113213,2.130111145127854,0.2,1.065055572563927,0.42700000000000016,1
13,2,19,0,30,600,630,stranger,-0.17109826356901936,2.192820323743579,0.2,1.0964101618717894,1.8119999999999332,2
13,2,20,0,30,600,630,stranger,0.13294905657036252,1.3219213142424835,0.2,0.6609606571212417,0.8680000000000005,1
13,2,21,0,30,600,630,stranger,0.3198309966415236,1.5393479133225256,0.2,0.7696739566612628,0.3770000000000001,2
13,2,22,0,30,600,630,stranger,-0.035212416192524715,1.1818113603781506,0.2,0.5909056801890753,0.8410000000000004,2
13,2,23,0,30,600,630,stranger,-1.3245622963831012,1.5345909071882529,0.2,0.7672954535941264,0.6230000000000003,2
13,2,24,0,30,600,630,stranger,-0.13959964927206037,1.1425481562383606,0.2,0.5712740781191803,0.6570000000000004,1
13,2,25,0,30,600,630,stranger,0.7311074042790271,2.3902404880330277,0.2,1.1951202440165138,0.63,0
13,2,26,0,30,600,630,stranger,1.3545154070853234,1.9868304454065533,0.2,0.9934152227032766,0.5730000000000003,1
13,2,27,0,30,600,630,stranger,0.9742446612591504,1.9261796473162802,0.2,0.9630898236581401,0.7020000000000004,2
13,2,28,0,30,600,630,stranger,0.522593824051006,1.3114694134523204,0.2,0.6557347067261602,0.4960000000000002,1
13,2,29,0,30,600,630,stranger,0.020592925296197856,1.1570381559812144,0.2,0.5785190779906072,0.2920000000000001,2
13,2,30,0,30,600,630,stranger,0.3093916689983397,2.5661902659393494,0.2,1.2830951329696747,2.194999999999891,1
13,2,1,0,30,600,630,self,0.039480249408105045,1.7644880099743965,0.2,0.8822440049871982,0.63,0
13,2,2,0,30,600,630,self,-0.2813721286024159,1.4752820901113142,0.2,0.7376410450556571,1.596999999999957,2
13,2,3,0,30,600,630,self,1.8726930510093234,1.342318966654427,0.2,0.6711594833272135,0.4470000000000002,1
13,2,4,0,30,600,630,self,0.6059430532474036,1.3172422785096431,0.2,0.6586211392548216,0.3840000000000001,1
13,2,5,0,30,600,630,self,0.2196783098574271,1.4261083486461783,0.2,0.7130541743230892,0.4810000000000002,1
13,2,6,0,30,600,630,self,-0.3271804554908819,1.9928835058683336,0.2,0.9964417529341668,1.38699999999998,2
13,2,7,0,30,600,630,self,-1.052146046213832,2.6505532074788416,0.2,1.3252766037394208,0.63,0
13,2,8,0,30,600,630,self,0.13098435471213815,0.48599885983503066,0.2,0.24299942991751533,0.25400000000000006,1
13,2,9,0,30,600,630,self,0.14238610830654036,1.2897898913414605,0.2,0.6448949456707302,0.5570000000000003,1
13,2,10,0,30,600,630,self,-0.01446120826747823,1.938190083400593,0.2,0.9690950417002965,0.6480000000000004,1
13,2,11,0,30,600,630,self,-1.9093246930338825,1.7583364700229416,0.2,0.8791682350114708,0.8390000000000004,2
13,2,12,0,30,600,630,self,-0.21218078958728473,1.9313218893824993,0.2,0.9656609446912496,0.3530000000000001,1
13,2,13,0,30,600,630,self,-1.2338744312151528,1.8560833700212258,0.2,0.9280416850106129,0.6050000000000003,2
13,2,14,0,30,600,630,self,0.6403803135007143,1.539756928807961,0.2,0.7698784644039804,0.8220000000000005,2
13,2,15,0,30,600,630,self,0.3662396184138128,1.4286838848193752,0.2,0.7143419424096876,1.1250000000000007,2
13,2,16,0,30,600,630,self,0.16086272544589264,1.1559342700277362,0.2,0.5779671350138681,0.3790000000000001,2
13,2,17,0,30,600,630,self,0.38933638160144124,1.634514163261353,0.2,0.8172570816306765,0.8600000000000005,1
13,2,18,0,30,600,630,self,1.8058391121837571,0.8221773224631522,0.2,0.4110886612315761,0.3420000000000001,1
13,2,19,0,30,600,630,self,0.9834060586473066,1.4701584913670944,0.2,0.7350792456835472,0.39500000000000013,1
13,2,20,0,30,600,630,self,-0.9751566100936508,1.9848173337415083,0.2,0.9924086668707541,0.7770000000000004,2
13,2,21,0,30,600,630,self,0.17610586133951153,1.8377416551595247,0.2,0.9188708275797624,0.6960000000000004,2
13,2,22,0,30,600,630,self,-0.7292361359167517,0.9039286595792522,0.2,0.4519643297896261,0.9930000000000005,1
13,2,23,0,30,600,630,self,0.07308402128430239,1.925224379668339,0.2,0.9626121898341695,1.2439999999999958,1
13,2,24,0,30,600,630,self,0.49133132585557615,1.080161548949198,0.2,0.540080774474599,0.43500000000000016,2
13,2,25,0,30,600,630,self,0.7180413812285067,1.060795574921828,0.2,0.530397787460914,1.7089999999999446,1
13,2,26,0,30,600,630,self,-1.168012889785227,1.3410811706351102,0.2,0.6705405853175551,0.39800000000000013,2
13,2,27,0,30,600,630,self,-2.3762420959219885,1.37967774144848,0.2,0.68983887072424,0.3780000000000001,2
13,2,28,0,30,600,630,self,-0.25546229543106513,2.147427362686984,0.2,1.073713681343492,2.1139999999999,2
13,2,29,0,30,600,630,self,1.0935310084718286,1.891043984043911,0.2,0.9455219920219555,0.9530000000000005,1
13,2,30,0,30,600,630,self,0.42861394675401154,1.8270336842206003,0.2,0.9135168421103002,1.5929999999999573,1
14,2,1,0,30,600,630,stranger,-1.8796801650802566,1.4656209922077987,0.2,0.7328104961038994,0.39900000000000013,2
14,2,2,0,30,600,630,stranger,0.578307067006971,2.1059037245989494,0.2,1.0529518622994747,0.9240000000000006,1
14,2,3,0,30,600,630,stranger,0.24278369833320712,1.7519916581299102,0.2,0.8759958290649551,1.7639999999999385,1
14,2,4,0,30,600,630,stranger,-0.139068978128367,1.6326982234544585,0.2,0.8163491117272292,0.5260000000000002,2
14,2,5,0,30,600,630,stranger,0.36685534420039173,1.8225321291197814,0.2,0.9112660645598907,0.3600000000000001,1
14,2,6,0,30,600,630,stranger,-0.31485772481477453,1.616762926309235,0.2,0.8083814631546175,1.0220000000000007,2
14,2,7,0,30,600,630,stranger,0.2119832550410198,1.885276779865496,0.2,0.942638389932748,0.3500000000000001,1
14,2,8,0,30,600,630,stranger,0.8550017236492875,2.609350242056452,0.2,1.304675121028226,1.8989999999999236,1
14,2,9,0,30,600,630,stranger,-1.0821491403030241,1.7131081322718023,0.2,0.8565540661359011,0.4710000000000002,2
14,2,10,0,30,600,630,stranger,0.33302198911631975,1.7761138576984357,0.2,0.8880569288492178,1.1210000000000007,1
14,2,11,0,30,600,630,stranger,0.08152924275092108,1.7666713457325838,0.2,0.8833356728662919,0.5000000000000002,2
14,2,12,0,30,600,630,stranger,-0.0977311077414394,1.5793681663312067,0.2,0.7896840831656033,1.2709999999999928,2
14,2,13,0,30,600,630,stranger,-1.3778576542249874,1.8499198201563112,0.2,0.9249599100781556,0.7930000000000004,2
14,2,14,0,30,600,630,stranger,-1.3763964305381577,1.251453641577715,0.2,0.6257268207888576,0.3630000000000001,2
14,2,15,0,30,600,630,stranger,0.5454945969644858,1.552005737845948,0.2,0.776002868922974,1.622999999999954,2
14,2,16,0,30,600,630,stranger,1.9087082310538734,2.3916130157633226,0.2,1.1958065078816613,1.5269999999999646,1
14,2,17,0,30,600,630,stranger,0.23841402454869942,1.2254532247339716,0.2,0.6127266123669858,0.3050000000000001,1
14,2,18,0,30,600,630,stranger,-1.0963299628916006,2.6651606925448754,0.2,1.3325803462724377,0.63,0
14,2,19,0,30,600,630,stranger,1.0837842087668526,0.6165972281167139,0.2,0.30829861405835696,0.2730000000000001,2
14,2,20,0,30,600,630,stranger,0.45836764067911084,1.8576672754652923,0.2,0.9288336377326462,0.3740000000000001,1
14,2,21,0,30,600,630,stranger,0.3446755363225694,1.2479183962213425,0.2,0.6239591981106712,0.2790000000000001,2
14,2,22,0,30,600,630,stranger,-1.0816303391885698,0.9462709269209169,0.2,0.4731354634604584,0.2810000000000001,2
14,2,23,0,30,600,630,stranger,-1.2794918945785296,1.3927266012197221,0.2,0.6963633006098611,0.6780000000000004,2
14,2,24,0,30,600,630,stranger,-0.46646468859705986,2.598037329752519,0.2,1.2990186648762596,2.1529999999998957,2
14,2,25,0,30,600,630,stranger,-1.2998118511639563,1.1517069813168113,0.2,0.5758534906584056,0.3590000000000001,2
14,2,26,0,30,600,630,stranger,0.6343266588714301,0.5836279561829086,0.2,0.2918139780914543,0.3550000000000001,1
14,2,27,0,30,600,630,stranger,-0.139505609570093,1.3185018798886707,0.2,0.6592509399443354,1.7259999999999427,2
14,2,28,0,30,600,630,stranger,0.5126927905855798,1.0632875115729827,0.2,0.5316437557864914,0.39400000000000013,2
14,2,29,0,30,600,630,stranger,0.3589276544568054,1.2819535376980757,0.2,0.6409767688490379,0.3870000000000001,2
14,2,30,0,30,600,630,stranger,0.07331894631595051,1.648562204466001,0.2,0.8242811022330006,1.0860000000000007,2
14,2,1,0,30,600,630,self,0.14477540334056316,1.3845504808226323,0.2,0.6922752404113162,0.3520000000000001,1
14,2,2,0,30,600,630,self,0.32625780220521766,1.4768120053185672,0.2,0.7384060026592836,0.6010000000000003,2
14,2,3,0,30,600,630,self,-0.8225749158113234,1.9746109526781537,0.2,0.9873054763390768,0.7110000000000003,2
14,2,4,0,30,600,630,self,-2.7824500581782043,1.3749855649355105,0.2,0.6874927824677552,0.3210000000000001,2
14,2,5,0,30,600,630,self,0.5630561434452633,1.171527200582786,0.2,0.585763600291393,0.3480000000000001,1
14,2,6,0,30,600,630,self,-1.4364367301245295,0.9711914824952524,0.2,0.4855957412476262,0.2690000000000001,2
14,2,7,0,30,600,630,self,-1.4472844621947898,1.326352375213827,0.2,0.6631761876069135,0.4690000000000002,2
14,2,8,0,30,600,630,self,-1.4325101587575038,1.072246491787718,0.2,0.536123245893859,0.3620000000000001,2
14,2,9,0,30,600,630,self,-0.367935176794284,1.1868348871459395,0.2,0.5934174435729698,0.3560000000000001,2
14,2,10,0,30,600,630,self,-0.44905265290384666,1.7395771780781353,0.2,0.8697885890390676,1.2189999999999985,2
14,2,11,0,30,600,630,self,-1.682018899602598,1.4724047043553552,0.2,0.7362023521776776,0.3930000000000001,2
14,2,12,0,30,600,630,self,0.29377361881601416,1.6338772319908543,0.2,0.8169386159954272,0.5970000000000003,2
14,2,13,0,30,600,630,self,-0.9418572531071293,1.4072825589559055,0.2,0.7036412794779527,1.4389999999999743,1
14,2,14,0,30,600,630,self,-0.7283303195550473,1.1007870384204637,0.2,0.5503935192102318,0.4470000000000002,2
14,2,15,0,30,600,630,self,1.463332027524223,1.1211060282689322,0.2,0.5605530141344661,0.3830000000000001,1
14,2,16,0,30,600,630,self,0.11706336930200026,1.3126739156087197,0.2,0.6563369578043599,0.7100000000000004,2
14,2,17,0,30,600,630,self,1.5655832804935523,1.209719570971855,0.2,0.6048597854859274,0.2700000000000001,1
14,2,18,0,30,600,630,self,-0.010248812146091623,1.214660676436051,0.2,0.6073303382180255,0.3930000000000001,2
14,2,19,0,30,600,630,self,0.7371808397227388,1.4005123639764372,0.2,0.7002561819882186,0.6860000000000004,1
14,2,20,0,30,600,630,self,-0.7738939310869788,1.3593053168105684,0.2,0.6796526584052842,1.6479999999999513,2
14,2,21,0,30,600,630,self,-0.03956258004394609,1.9472048730890625,0.2,0.9736024365445313,2.1709999999998937,2
14,2,22,0,30,600,630,self,0.3694545387116006,0.4116856891151317,0.2,0.20584284455756585,0.23500000000000004,2
14,2,23,0,30,600,630,self,-1.9317882093855092,1.7545563191981728,0.2,0.8772781595990864,0.8020000000000005,2
14,2,24,0,30,600,630,self,0.2158764696028757,1.8039153965695327,0.2,0.9019576982847664,1.5649999999999604,1
14,2,25,0,30,600,630,self,-0.8956360007821673,1.2130552572565305,0.2,0.6065276286282653,0.26200000000000007,2
14,2,26,0,30,600,630,self,-0.5419449793512668,2.4337168803747558,0.2,1.2168584401873779,1.3629999999999827,2
14,2,27,0,30,600,630,self,0.01699960281144268,1.5802613665086684,0.2,0.7901306832543342,0.8900000000000006,2
14,2,28,0,30,600,630,self,1.1279529104156187,1.7061355483267593,0.2,0.8530677741633796,1.586999999999958,1
14,2,29,0,30,600,630,self,-1.4538381796206015,1.569195910109328,0.2,0.784597955054664,0.8600000000000005,2
14,2,30,0,30,600,630,self,0.8424262053747137,2.0777278374466044,0.2,1.0388639187233022,0.6670000000000004,2
15,2,1,0,30,600,630,stranger,-0.07035186995716297,1.929295746592313,0.2,0.9646478732961565,0.9030000000000005,2
15,2,2,0,30,600,630,stranger,0.1763285946093615,1.6258513809953263,0.2,0.8129256904976632,0.5780000000000003,2
15,2,3,0,30,600,630,stranger,-1.803906704579872,1.6649531251804157,0.2,0.8324765625902079,0.8750000000000004,2
15,2,4,0,30,600,630,stranger,1.8194374566725167,1.2010945996652111,0.2,0.6005472998326056,0.8040000000000005,1
15,2,5,0,30,600,630,stranger,-0.2625692144219631,1.887661029990737,0.2,0.9438305149953685,2.121999999999899,2
15,2,6,0,30,600,630,stranger,-0.8370431252825583,1.2936472723142258,0.2,0.6468236361571129,0.3080000000000001,2
15,2,7,0,30,600,630,stranger,-0.7081765822246358,0.8789296392746303,0.2,0.43946481963731515,0.3820000000000001,1
15,2,8,0,30,600,630,stranger,-0.2074100192266306,1.0143574390005154,0.2,0.5071787195002577,0.5180000000000002,1
15,2,9,0,30,600,630,stranger,-0.14485478225399345,1.6101498177493943,0.2,0.8050749088746971,0.6480000000000004,1
15,2,10,0,30,600,630,stranger,0.7106903245769478,0.6499348194711121,0.2,0.32496740973555605,0.2930000000000001,1
15,2,11,0,30,600,630,stranger,-0.8877543213299852,1.6365356858935896,0.2,0.8182678429467948,0.63,0
15,2,12,0,30,600,630,stranger,-0.7918791947866224,0.9709747337586688,0.2,0.4854873668793344,0.3570000000000001,2
15,2,13,0,30,600,630,stranger,-1.501858847306063,1.5596530335156347,0.2,0.7798265167578173,0.4980000000000002,2
15,2,14,0,30,600,630,stranger,0.30044392592881825,1.2296875002032501,0.2,0.6148437501016251,0.5720000000000003,1
15,2,15,0,30,600,630,stranger,0.32467830956923993,2.245499161859098,0.2,1.122749580929549,1.1680000000000008,1
15,2,16,0,30,600,630,stranger,-0.18106234472363442,1.4687546073292062,0.2,0.7343773036646031,0.3060000000000001,2
15,2,17,0,30,600,630,stranger,0.20278049121211206,1.1511144474317039,0.2,0.5755572237158519,0.3640000000000001,1
15,2,18,0,30,600,630,stranger,-0.5157065419731197,1.6051645073441616,0.2,0.8025822536720808,1.4519999999999729,2
15,2,19,0,30,600,630,stranger,0.20020176666309242,1.6445985053585594,0.2,0.8222992526792797,0.6300000000000003,2
15,2,20,0,30,600,630,stranger,-1.3552358049731594,1.5685970746406148,0.2,0.7842985373203074,0.41500000000000015,2
15,2,21,0,30,600,630,stranger,0.2696975849920364,1.3016321578722754,0.2,0.6508160789361377,0.3480000000000001,2
15,2,22,0,30,600,630,stranger,0.24809318743267927,1.9028210730089667,0.2,0.9514105365044834,0.5860000000000003,1
15,2,23,0,30,600,630,stranger,-1.096287823537233,1.1797330837963749,0.2,0.5898665418981874,0.4670000000000002,2
15,2,24,0,30,600,630,stranger,-0.20984166442232038,1.2024939667421135,0.2,0.6012469833710568,0.6230000000000003,1
15,2,25,0,30,600,630,stranger,-0.4814892781419026,1.3868010677896558,0.2,0.6934005338948279,1.0050000000000006,2
