subject,P,T,W,M,condition_id,label,condition_key,v_s2,a_s2,v_mix,a_mix,v_final,a_final,t0,z,trial,RT,response,omission,responded,deadline_reached,lapse
63,0,500,1500,2000,P0_T500_W1500,stranger,0,0.7095105535301612,3.5999970064991,0.7095105535301612,3.5999970064991,0.6917257597223816,3.898978692140375,0.2,1.9494893460701874,1,1.7919999999999354,1.0,False,True,False,False
63,0,500,1500,2000,P0_T500_W1500,stranger,0,0.7095105535301612,3.5999970064991,0.7095105535301612,3.5999970064991,0.4907244726180628,3.670859238939743,0.2,1.8354296194698716,2,,,True,False,True,False
63,0,500,1500,2000,P0_T500_W1500,stranger,0,0.7095105535301612,3.5999970064991,0.7095105535301612,3.5999970064991,0.5851686337794036,3.7798815840650306,0.2,1.8899407920325153,3,1.0370000000000006,1.0,False,True,False,False
63,0,500,1500,2000,P0_T500_W1500,stranger,0,0.7095105535301612,3.5999970064991,0.7095105535301612,3.5999970064991,0.8996836668502839,3.3181899304744205,0.2,1.6590949652372102,4,1.1240000000000008,1.0,False,True,False,False
63,0,500,1500,2000,P0_T500_W1500,stranger,0,0.7095105535301612,3.5999970064991,0.7095105535301612,3.5999970064991,0.7104085408901479,3.4971235416411077,0.2,1.7485617708205539,5,0.7320000000000004,1.0,False,True,False,False
63,0,500,1500,2000,P0_T500_W1500,stranger,0,0.7095105535301612,3.5999970064991,0.7095105535301612,3.5999970064991,0.8115735465906626,3.72934112122112,0.2,1.86467056061056,6,,,True,False,True,False
63,0,500,1500,2000,P0_T500_W1500,stranger,0,0.7095105535301612,3.5999970064991,0.7095105535301612,3.5999970064991,0.9105343261908182,3.3718602935093966,0.2,1.6859301467546983,7,,,True,False,True,False
63,0,500,1500,2000,P0_T500_W1500,stranger,0,0.7095105535301612,3.5999970064991,0.7095105535301612,3.5999970064991,0.5970581146608783,3.6483888578742105,0.2,1.8241944289371053,8,1.7519999999999398,0.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,self,1,2.371126294007755,0.18892006817098944,2.371126294007755,0.18892006817098944,2.5980007430966965,0.2575939949101251,0.2,0.12879699745506254,1,0.22200000000000003,0.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,self,1,2.371126294007755,0.18892006817098944,2.371126294007755,0.18892006817098944,2.484779075045273,0.25007501968999035,0.2,0.12503750984499518,2,0.21200000000000002,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,self,1,2.371126294007755,0.18892006817098944,2.371126294007755,0.18892006817098944,2.0006823679343113,0.018869431035882567,0.2,0.009434715517941283,3,0.201,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,self,1,2.371126294007755,0.18892006817098944,2.371126294007755,0.18892006817098944,2.8038177313636283,0.1844756722306702,0.2,0.0922378361153351,4,0.20700000000000002,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,self,1,2.371126294007755,0.18892006817098944,2.371126294007755,0.18892006817098944,2.22090287088068,0.5213409120800352,0.2,0.2606704560400176,5,0.2970000000000001,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,self,1,2.371126294007755,0.18892006817098944,2.371126294007755,0.18892006817098944,1.8745976910521998,0.6035084562827038,0.2,0.3017542281413519,6,0.22100000000000003,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,self,1,2.371126294007755,0.18892006817098944,2.371126294007755,0.18892006817098944,2.057613181131864,0.4053599513702473,0.2,0.20267997568512364,7,0.22200000000000003,0.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,self,1,2.371126294007755,0.18892006817098944,2.371126294007755,0.18892006817098944,2.064812745804258,0.07519643968966885,0.2,0.03759821984483443,8,,,True,False,False,True
64,64,30,300,330,P64_T30_W300,stranger,0,0.5690703105618612,0.18892006817098944,0.5690703105618612,0.18892006817098944,0.5847223061591212,0.4617887033087468,0.2,0.2308943516543734,1,0.2730000000000001,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,stranger,0,0.5690703105618612,0.18892006817098944,0.5690703105618612,0.18892006817098944,0.48691515889799003,0.10378461739338563,0.2,0.05189230869669281,2,0.202,0.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,stranger,0,0.5690703105618612,0.18892006817098944,0.5690703105618612,0.18892006817098944,0.46802072026968333,0.16207352739164435,0.2,0.08103676369582218,3,0.202,0.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,stranger,0,0.5690703105618612,0.18892006817098944,0.5690703105618612,0.18892006817098944,0.7549809002066048,0.036604154317750714,0.2,0.018302077158875357,4,0.201,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,stranger,0,0.5690703105618612,0.18892006817098944,0.5690703105618612,0.18892006817098944,0.6710329189196723,0.6154991705069188,0.2,0.3077495852534594,5,0.3110000000000001,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,stranger,0,0.5690703105618612,0.18892006817098944,0.5690703105618612,0.18892006817098944,0.6638846717551471,0.6596177787395092,0.2,0.3298088893697546,6,0.24600000000000005,1.0,False,True,False,False
64,64,30,300,330,P64_T30_W300,stranger,0,0.5690703105618612,0.18892006817098944,0.5690703105618612,0.18892006817098944,0.692018847760469,0.18480383886531557,0.2,0.09240191943265778,7,,,True,False,False,True
64,64,30,300,330,P64_T30_W300,stranger,0,0.5690703105618612,0.18892006817098944,0.5690703105618612,0.18892006817098944,0.7539107109625327,0.3711923991932192,0.2,0.1855961995966096,8,0.20800000000000002,0.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,self,1,2.371126294007755,2.0679930605219723,2.371126294007755,2.0679930605219723,1.738740291474522,2.2867412616865757,0.2,1.1433706308432878,1,0.7830000000000004,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,self,1,2.371126294007755,2.0679930605219723,2.371126294007755,2.0679930605219723,2.2617948183284167,2.2231194361641835,0.2,1.1115597180820918,2,0.4980000000000002,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,self,1,2.371126294007755,2.0679930605219723,2.371126294007755,2.0679930605219723,1.7170632746609127,2.0157043566524275,0.2,1.0078521783262138,3,0.4770000000000002,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,self,1,2.371126294007755,2.0679930605219723,2.371126294007755,2.0679930605219723,2.3819442720470936,2.5045981991719337,0.2,1.2522990995859669,4,0.6580000000000004,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,self,1,2.371126294007755,2.0679930605219723,2.371126294007755,2.0679930605219723,2.3697364023404512,2.3738646314699974,0.2,1.1869323157349987,5,0.5920000000000003,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,self,1,2.371126294007755,2.0679930605219723,2.371126294007755,2.0679930605219723,2.684785976444659,2.123924129261451,0.2,1.0619620646307255,6,,,True,False,False,True
65,64,30,600,630,P64_T30_W600,self,1,2.371126294007755,2.0679930605219723,2.371126294007755,2.0679930605219723,2.7274166118240912,2.5367178880756707,0.2,1.2683589440378353,7,0.6540000000000004,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,self,1,2.371126294007755,2.0679930605219723,2.371126294007755,2.0679930605219723,2.431958808483465,2.2322577296101174,0.2,1.1161288648050587,8,,,True,False,False,True
65,64,30,600,630,P64_T30_W600,stranger,0,0.5690703105618612,2.0679930605219723,0.5690703105618612,2.0679930605219723,0.4189619873427912,2.238169356009126,0.2,1.119084678004563,1,,,True,False,False,True
65,64,30,600,630,P64_T30_W600,stranger,0,0.5690703105618612,2.0679930605219723,0.5690703105618612,2.0679930605219723,0.7146186443255825,2.0850586388980505,0.2,1.0425293194490253,2,0.7190000000000003,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,stranger,0,0.5690703105618612,2.0679930605219723,0.5690703105618612,2.0679930605219723,0.41069501936456715,2.4020843398596607,0.2,1.2010421699298304,3,,,True,False,True,False
65,64,30,600,630,P64_T30_W600,stranger,0,0.5690703105618612,2.0679930605219723,0.5690703105618612,2.0679930605219723,0.5686525151288565,2.4404836636725182,0.2,1.2202418318362591,4,0.6770000000000004,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,stranger,0,0.5690703105618612,2.0679930605219723,0.5690703105618612,2.0679930605219723,0.8649112056500915,2.22256750752299,0.2,1.111283753761495,5,0.7870000000000004,1.0,False,True,False,False
65,64,30,600,630,P64_T30_W600,stranger,0,0.5690703105618612,2.0679930605219723,0.5690703105618612,2.0679930605219723,0.4017389067650341,1.762071237010017,0.2,0.8810356185050086,6,,,True,False,True,False
65,64,30,600,630,P64_T30_W600,stranger,0,0.5690703105618612,2.0679930605219723,0.5690703105618612,2.0679930605219723,0.8107739023346114,2.52074266383037,0.2,1.260371331915185,7,,,True,False,True,False
65,64,30,600,630,P64_T30_W600,stranger,0,0.5690703105618612,2.0679930605219723,0.5690703105618612,2.0679930605219723,0.7722907211695519,2.4769789683432246,0.2,1.2384894841716123,8,,,True,False,True,False
66,64,30,1500,1530,P64_T30_W1500,self,1,2.371126294007755,3.599670902854132,2.371126294007755,3.599670902854132,2.0846887488685084,3.7963894398564135,0.2,1.8981947199282068,1,1.0760000000000007,1.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,self,1,2.371126294007755,3.599670902854132,2.371126294007755,3.599670902854132,2.663294532472975,3.4191840834647613,0.2,1.7095920417323807,2,0.5190000000000002,1.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,self,1,2.371126294007755,3.599670902854132,2.371126294007755,3.599670902854132,2.5806961976192064,3.5631980156794683,0.2,1.7815990078397341,3,0.8760000000000006,1.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,self,1,2.371126294007755,3.599670902854132,2.371126294007755,3.599670902854132,2.401704060219552,3.814489820864093,0.2,1.9072449104320466,4,0.7900000000000005,1.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,self,1,2.371126294007755,3.599670902854132,2.371126294007755,3.599670902854132,2.1424292565994594,3.549543714636277,0.2,1.7747718573181386,5,,,True,False,False,True
66,64,30,1500,1530,P64_T30_W1500,self,1,2.371126294007755,3.599670902854132,2.371126294007755,3.599670902854132,2.1133644884350837,3.918049653211114,0.2,1.959024826605557,6,,,True,False,True,False
66,64,30,1500,1530,P64_T30_W1500,self,1,2.371126294007755,3.599670902854132,2.371126294007755,3.599670902854132,2.209827520936848,3.5918864631616536,0.2,1.7959432315808268,7,0.7700000000000005,1.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,self,1,2.371126294007755,3.599670902854132,2.371126294007755,3.599670902854132,2.533904632995343,3.708731523093414,0.2,1.854365761546707,8,0.6540000000000004,1.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,stranger,0,0.5690703105618612,3.599670902854132,0.5690703105618612,3.599670902854132,0.28238276034144183,3.67008907399835,0.2,1.835044536999175,1,,,True,False,True,False
66,64,30,1500,1530,P64_T30_W1500,stranger,0,0.5690703105618612,3.599670902854132,0.5690703105618612,3.599670902854132,0.7003239851478221,3.4750612684329525,0.2,1.7375306342164762,2,0.6590000000000004,1.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,stranger,0,0.5690703105618612,3.599670902854132,0.5690703105618612,3.599670902854132,0.19654365189834344,3.7756840422098743,0.2,1.8878420211049372,3,,,True,False,True,False
66,64,30,1500,1530,P64_T30_W1500,stranger,0,0.5690703105618612,3.599670902854132,0.5690703105618612,3.599670902854132,0.5078497352302065,3.0426702238281513,0.2,1.5213351119140757,4,,,True,False,True,False
66,64,30,1500,1530,P64_T30_W1500,stranger,0,0.5690703105618612,3.599670902854132,0.5690703105618612,3.599670902854132,0.6019646369340638,3.2993734234046213,0.2,1.6496867117023106,5,,,True,False,True,False
66,64,30,1500,1530,P64_T30_W1500,stranger,0,0.5690703105618612,3.599670902854132,0.5690703105618612,3.599670902854132,1.3026093540795363,3.7590772558148315,0.2,1.8795386279074158,6,1.0280000000000007,0.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,stranger,0,0.5690703105618612,3.599670902854132,0.5690703105618612,3.599670902854132,0.155875613905751,3.5971119035150596,0.2,1.7985559517575298,7,1.359999999999983,1.0,False,True,False,False
66,64,30,1500,1530,P64_T30_W1500,stranger,0,0.5690703105618612,3.599670902854132,0.5690703105618612,3.599670902854132,1.010674680508901,3.0892040363446003,0.2,1.5446020181723001,8,,,True,False,False,True
67,64,100,300,400,P64_T100_W300,self,1,3.5729941441601545,0.3576087660663526,3.5729941441601545,0.3576087660663526,3.6179468683563387,0.42005108692784604,0.2,0.21002554346392302,1,0.21300000000000002,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,self,1,3.5729941441601545,0.3576087660663526,3.5729941441601545,0.3576087660663526,3.6963457195649436,0.22430025588441363,0.2,0.11215012794220681,2,0.20400000000000001,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,self,1,3.5729941441601545,0.3576087660663526,3.5729941441601545,0.3576087660663526,3.608498518176616,0.23046158589798138,0.2,0.11523079294899069,3,0.20700000000000002,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,self,1,3.5729941441601545,0.3576087660663526,3.5729941441601545,0.3576087660663526,3.7064121896187245,0.38077605052972613,0.2,0.19038802526486306,4,0.23700000000000004,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,self,1,3.5729941441601545,0.3576087660663526,3.5729941441601545,0.3576087660663526,3.526888612851549,0.3654475293094964,0.2,0.1827237646547482,5,0.21800000000000003,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,self,1,3.5729941441601545,0.3576087660663526,3.5729941441601545,0.3576087660663526,4.009209198597392,0.46010979194038565,0.2,0.23005489597019282,6,0.21400000000000002,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,self,1,3.5729941441601545,0.3576087660663526,3.5729941441601545,0.3576087660663526,3.4360528008927376,0.15586041272237317,0.2,0.07793020636118658,7,0.203,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,self,1,3.5729941441601545,0.3576087660663526,3.5729941441601545,0.3576087660663526,3.912664515813929,0.47230623746756073,0.2,0.23615311873378037,8,0.24400000000000005,0.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,stranger,0,0.857518594598437,0.3576087660663526,0.857518594598437,0.3576087660663526,0.6642084585345301,0.01240103383364305,0.2,0.006200516916821525,1,,,True,False,False,True
67,64,100,300,400,P64_T100_W300,stranger,0,0.857518594598437,0.3576087660663526,0.857518594598437,0.3576087660663526,0.839443040678051,0.697474487806418,0.2,0.348737243903209,2,0.21600000000000003,0.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,stranger,0,0.857518594598437,0.3576087660663526,0.857518594598437,0.3576087660663526,0.5359298289113713,0.49545008530031087,0.2,0.24772504265015544,3,0.24100000000000005,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,stranger,0,0.857518594598437,0.3576087660663526,0.857518594598437,0.3576087660663526,0.9940257107026931,0.6167625256710649,0.2,0.30838126283553247,4,0.3730000000000001,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,stranger,0,0.857518594598437,0.3576087660663526,0.857518594598437,0.3576087660663526,1.2910563816763971,0.27932332190538106,0.2,0.13966166095269053,5,0.21900000000000003,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,stranger,0,0.857518594598437,0.3576087660663526,0.857518594598437,0.3576087660663526,0.8343117406521808,0.015385650274822305,0.2,0.007692825137411152,6,0.201,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,stranger,0,0.857518594598437,0.3576087660663526,0.857518594598437,0.3576087660663526,0.7984528849872642,0.3319232818802427,0.2,0.16596164094012136,7,0.20700000000000002,1.0,False,True,False,False
67,64,100,300,400,P64_T100_W300,stranger,0,0.857518594598437,0.3576087660663526,0.857518594598437,0.3576087660663526,0.523133505678059,0.10450294924787978,0.2,0.05225147462393989,8,0.203,0.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,self,1,3.5729941441601545,2.6318108830680176,3.5729941441601545,2.6318108830680176,3.504206348094462,2.988728809024926,0.2,1.494364404512463,1,0.8030000000000004,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,self,1,3.5729941441601545,2.6318108830680176,3.5729941441601545,2.6318108830680176,3.0951558662436964,2.7249897206601568,0.2,1.3624948603300784,2,0.6780000000000004,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,self,1,3.5729941441601545,2.6318108830680176,3.5729941441601545,2.6318108830680176,3.2991307481445062,2.5147828260428717,0.2,1.2573914130214359,3,0.6840000000000004,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,self,1,3.5729941441601545,2.6318108830680176,3.5729941441601545,2.6318108830680176,3.6410299579928953,2.9859894947062577,0.2,1.4929947473531289,4,0.4710000000000002,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,self,1,3.5729941441601545,2.6318108830680176,3.5729941441601545,2.6318108830680176,3.9686981034825735,2.4508852933753036,0.2,1.2254426466876518,5,0.5250000000000002,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,self,1,3.5729941441601545,2.6318108830680176,3.5729941441601545,2.6318108830680176,4.415757402529005,2.7834115170776625,0.2,1.3917057585388313,6,0.41500000000000015,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,self,1,3.5729941441601545,2.6318108830680176,3.5729941441601545,2.6318108830680176,3.397018618638884,2.5642476077136007,0.2,1.2821238038568004,7,0.5540000000000003,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,self,1,3.5729941441601545,2.6318108830680176,3.5729941441601545,2.6318108830680176,4.003584191153786,2.6285605799936818,0.2,1.3142802899968409,8,0.5750000000000003,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,stranger,0,0.857518594598437,2.6318108830680176,0.857518594598437,2.6318108830680176,0.9306443387189314,2.976780477075672,0.2,1.488390238537836,1,,,True,False,True,False
68,64,100,600,700,P64_T100_W600,stranger,0,0.857518594598437,2.6318108830680176,0.857518594598437,2.6318108830680176,0.8121443005745242,2.741994674199509,0.2,1.3709973370997546,2,,,True,False,True,False
68,64,100,600,700,P64_T100_W600,stranger,0,0.857518594598437,2.6318108830680176,0.857518594598437,2.6318108830680176,0.9872969301162827,2.5285643578764097,0.2,1.2642821789382048,3,,,True,False,True,False
68,64,100,600,700,P64_T100_W600,stranger,0,0.857518594598437,2.6318108830680176,0.857518594598437,2.6318108830680176,0.8760935397024248,2.6898155585663117,0.2,1.3449077792831559,4,0.6710000000000004,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,stranger,0,0.857518594598437,2.6318108830680176,0.857518594598437,2.6318108830680176,0.8906373122821026,2.6694723694442897,0.2,1.3347361847221448,5,0.5520000000000003,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,stranger,0,0.857518594598437,2.6318108830680176,0.857518594598437,2.6318108830680176,0.7350186457504363,2.6228286458422705,0.2,1.3114143229211352,6,0.7380000000000004,1.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,stranger,0,0.857518594598437,2.6318108830680176,0.857518594598437,2.6318108830680176,0.43808569665878183,2.5656393901208374,0.2,1.2828196950604187,7,0.6030000000000003,0.0,False,True,False,False
68,64,100,600,700,P64_T100_W600,stranger,0,0.857518594598437,2.6318108830680176,0.857518594598437,2.6318108830680176,0.3944310338418126,3.0517380309889655,0.2,1.5258690154944827,8,,,True,False,True,False
69,64,100,1500,1600,P64_T100_W1500,self,1,3.5729941441601545,3.5998365676726714,3.5729941441601545,3.5998365676726714,3.768967609144523,4.076061589887537,0.2,2.0380307949437686,1,,,True,False,False,True
69,64,100,1500,1600,P64_T100_W1500,self,1,3.5729941441601545,3.5998365676726714,3.5729941441601545,3.5998365676726714,3.4899841171344406,3.960739334192954,0.2,1.980369667096477,2,0.6010000000000003,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,self,1,3.5729941441601545,3.5998365676726714,3.5729941441601545,3.5998365676726714,3.3941674742633046,3.1177316058653646,0.2,1.5588658029326823,3,0.39700000000000013,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,self,1,3.5729941441601545,3.5998365676726714,3.5729941441601545,3.5998365676726714,3.5755458321771005,3.5507021520435478,0.2,1.7753510760217739,4,0.7080000000000004,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,self,1,3.5729941441601545,3.5998365676726714,3.5729941441601545,3.5998365676726714,3.8114738200348426,3.771516295432513,0.2,1.8857581477162566,5,0.4850000000000002,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,self,1,3.5729941441601545,3.5998365676726714,3.5729941441601545,3.5998365676726714,3.627103327068074,3.7637248172275886,0.2,1.8818624086137943,6,,,True,False,False,True
69,64,100,1500,1600,P64_T100_W1500,self,1,3.5729941441601545,3.5998365676726714,3.5729941441601545,3.5998365676726714,3.3761776631678644,3.6769354959066183,0.2,1.8384677479533091,7,0.9250000000000005,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,self,1,3.5729941441601545,3.5998365676726714,3.5729941441601545,3.5998365676726714,3.9408820308548393,3.1488987376802013,0.2,1.5744493688401007,8,0.5430000000000003,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,stranger,0,0.857518594598437,3.5998365676726714,0.857518594598437,3.5998365676726714,1.3312742454929265,3.485763460225674,0.2,1.742881730112837,1,1.0220000000000007,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,stranger,0,0.857518594598437,3.5998365676726714,0.857518594598437,3.5998365676726714,1.005885591195293,3.5005963581166233,0.2,1.7502981790583116,2,1.595999999999957,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,stranger,0,0.857518594598437,3.5998365676726714,0.857518594598437,3.5998365676726714,1.149617648001664,3.4070554253535867,0.2,1.7035277126767934,3,,,True,False,False,True
69,64,100,1500,1600,P64_T100_W1500,stranger,0,0.857518594598437,3.5998365676726714,0.857518594598437,3.5998365676726714,1.2301065936425803,3.3910295265134662,0.2,1.6955147632567331,4,,,True,False,False,True
69,64,100,1500,1600,P64_T100_W1500,stranger,0,0.857518594598437,3.5998365676726714,0.857518594598437,3.5998365676726714,1.196548389519791,3.69582450557384,0.2,1.84791225278692,5,0.5330000000000003,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,stranger,0,0.857518594598437,3.5998365676726714,0.857518594598437,3.5998365676726714,1.041748347732224,3.666050134079975,0.2,1.8330250670399875,6,0.5670000000000003,0.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,stranger,0,0.857518594598437,3.5998365676726714,0.857518594598437,3.5998365676726714,1.0370227087209019,3.3716761182647037,0.2,1.6858380591323519,7,0.6200000000000003,1.0,False,True,False,False
69,64,100,1500,1600,P64_T100_W1500,stranger,0,0.857518594598437,3.5998365676726714,0.857518594598437,3.5998365676726714,1.0134167666023879,3.782052407833947,0.2,1.8910262039169734,8,,,True,False,True,False
70,64,500,300,800,P64_T500_W300,self,1,7.017459042579932,3.1708694807203766,7.017459042579932,3.1708694807203766,6.688257740215819,3.337869347218045,0.2,1.6689346736090225,1,0.3890000000000001,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,self,1,7.017459042579932,3.1708694807203766,7.017459042579932,3.1708694807203766,7.227675989637808,3.231257545149208,0.2,1.615628772574604,2,0.4510000000000002,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,self,1,7.017459042579932,3.1708694807203766,7.017459042579932,3.1708694807203766,6.610714851241966,3.594101403377637,0.2,1.7970507016888184,3,0.41100000000000014,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,self,1,7.017459042579932,3.1708694807203766,7.017459042579932,3.1708694807203766,6.779079206042415,2.818255041668884,0.2,1.409127520834442,4,0.41900000000000015,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,self,1,7.017459042579932,3.1708694807203766,7.017459042579932,3.1708694807203766,7.408528562922358,3.3621200783379614,0.2,1.6810600391689807,5,0.4580000000000002,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,self,1,7.017459042579932,3.1708694807203766,7.017459042579932,3.1708694807203766,7.269525091388191,2.5856174044998603,0.2,1.2928087022499302,6,0.39400000000000013,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,self,1,7.017459042579932,3.1708694807203766,7.017459042579932,3.1708694807203766,7.463678529485691,3.1338280645676693,0.2,1.5669140322838346,7,0.40500000000000014,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,self,1,7.017459042579932,3.1708694807203766,7.017459042579932,3.1708694807203766,6.935956727473744,2.9396766492412043,0.2,1.4698383246206022,8,,,True,False,False,True
70,64,500,300,800,P64_T500_W300,stranger,0,1.6841901702191837,3.1708694807203766,1.6841901702191837,3.1708694807203766,1.3385155178361534,2.5808166655562026,0.2,1.2904083327781013,1,,,True,False,True,False
70,64,500,300,800,P64_T500_W300,stranger,0,1.6841901702191837,3.1708694807203766,1.6841901702191837,3.1708694807203766,1.6120590110980808,3.1210830273115375,0.2,1.5605415136557688,2,,,True,False,False,True
70,64,500,300,800,P64_T500_W300,stranger,0,1.6841901702191837,3.1708694807203766,1.6841901702191837,3.1708694807203766,1.7147995593913559,3.2915430388821307,0.2,1.6457715194410654,3,,,True,False,False,True
70,64,500,300,800,P64_T500_W300,stranger,0,1.6841901702191837,3.1708694807203766,1.6841901702191837,3.1708694807203766,1.7078867851211865,3.0691163540522854,0.2,1.5345581770261427,4,,,True,False,True,False
70,64,500,300,800,P64_T500_W300,stranger,0,1.6841901702191837,3.1708694807203766,1.6841901702191837,3.1708694807203766,2.024294313846194,3.2612839257773865,0.2,1.6306419628886932,5,0.8260000000000005,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,stranger,0,1.6841901702191837,3.1708694807203766,1.6841901702191837,3.1708694807203766,1.5758090427181501,3.112082020223211,0.2,1.5560410101116056,6,,,True,False,True,False
70,64,500,300,800,P64_T500_W300,stranger,0,1.6841901702191837,3.1708694807203766,1.6841901702191837,3.1708694807203766,1.789800511760061,3.2427997140303155,0.2,1.6213998570151578,7,0.9660000000000006,1.0,False,True,False,False
70,64,500,300,800,P64_T500_W300,stranger,0,1.6841901702191837,3.1708694807203766,1.6841901702191837,3.1708694807203766,1.387602025388802,3.565929263011632,0.2,1.782964631505816,8,,,True,False,True,False
71,64,500,600,1100,P64_T500_W600,self,1,7.017459042579932,3.575905736672575,7.017459042579932,3.575905736672575,7.152554225993076,3.6416373946889307,0.2,1.8208186973444653,1,0.4470000000000002,1.0,False,True,False,False
71,64,500,600,1100,P64_T500_W600,self,1,7.017459042579932,3.575905736672575,7.017459042579932,3.575905736672575,7.018391607635623,3.34521740778201,0.2,1.672608703891005,2,0.6090000000000003,1.0,False,True,False,False
71,64,500,600,1100,P64_T500_W600,self,1,7.017459042579932,3.575905736672575,7.017459042579932,3.575905736672575,6.7925150410945765,3.8662916566961165,0.2,1.9331458283480583,3,0.43600000000000017,1.0,False,True,False,False
71,64,500,600,1100,P64_T500_W600,self,1,7.017459042579932,3.575905736672575,7.017459042579932,3.575905736672575,6.946710233927476,3.4061927866657253,0.2,1.7030963933328627,4,0.3670000000000001,1.0,False,True,False,False
71,64,500,600,1100,P64_T500_W600,self,1,7.017459042579932,3.575905736672575,7.017459042579932,3.575905736672575,6.962206318625365,3.709889409317725,0.2,1.8549447046588625,5,0.5690000000000003,1.0,False,True,False,False
71,64,500,600,1100,P64_T500_W600,self,1,7.017459042579932,3.575905736672575,7.017459042579932,3.575905736672575,6.936412503778803,4.122965888916001,0.2,2.0614829444580005,6,0.4810000000000002,1.0,False,True,False,False
71,64,500,600,1100,P64_T500_W600,self,1,7.017459042579932,3.575905736672575,7.017459042579932,3.575905736672575,7.548861415260237,3.675659404650956,0.2,1.837829702325478,7,0.43000000000000016,1.0,False,True,False,False
